Source,Station,Latitude,Longitude,Date,Datetime,DissAmmonia_Sign,DissAmmonia,DissNitrateNitrite_Sign,DissNitrateNitrite,DissOrthophos_Sign,DissOrthophos,Chlorophyll_Sign,Chlorophyll
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2015-11-12,2015-11-12 09:30:00,=,0.1,=,0.59,=,0.1,=,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2015-01-08,2015-01-08 13:15:00,=,0.2,=,0.586,=,0.146,=,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2015-05-20,2015-05-20 11:32:00,=,0.16,=,0.448,=,0.1,=,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2015-11-19,2015-11-19 09:30:00,=,0.83,=,0.222,=,0.118,=,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2015-09-15,2015-09-15 08:15:00,=,0.03,=,0.258,=,0.115,=,NA
USGS_CAWSC,USGS-11313431,38.01638889,-121.5819444,2015-09-14,2015-09-14 12:10:00,=,0.02,=,0.142,=,0.091,=,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-12-14,2017-12-14 11:15:00,=,0.28,=,0.26,=,0.06,=,1.3
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2017-09-01,2017-09-01 09:00:00,=,0.3,=,0.081,=,0.056,=,NA
USGS_CAWSC,USGS-11313440,38.0558333,-121.6669444,2015-09-14,2015-09-14 09:20:00,=,0.02,=,0.267,=,0.095,=,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-09-10,2015-09-10 11:15:00,=,0.09,=,0.235,=,0.109,=,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2015-01-13,2015-01-13 10:15:00,=,0.29,=,0.595,=,0.107,=,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2015-06-16,2015-06-16 09:32:00,=,0.53,=,0.143,=,0.091,=,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-02-25,2015-02-25 09:30:00,=,0.01,=,0.24,=,0.04,=,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-05-20,2016-05-20 11:40:00,=,0.17,=,0.137,=,0.076,=,NA
USGS_CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2016-05-06,2016-05-06 14:00:00,=,0.02,=,0.119,=,0.213,=,10.4
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2016-07-12,2016-07-12 08:15:00,=,0.1,=,0.194,=,0.048,=,5
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2016-09-29,2016-09-29 11:00:00,< (unknown),NA,< (unknown),NA,=,0.113,=,4.6
USGS_CAWSC,USGS-11455166,38.29041667,-121.6659722,2016-05-24,2016-05-24 08:15:00,< (unknown),NA,=,0.119,=,0.099,=,13
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-11-14,2016-11-14 12:30:00,=,0.19,=,0.4,=,0.09,=,1.2
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2016-09-21,2016-09-21 08:00:00,=,0.01,=,0.044,=,0.072,=,6.1
USGS_CAWSC,USGS-11455508,38.04953056,-121.88755,2016-04-18,2016-04-18 10:10:00,=,0.08,=,0.302,=,0.067,=,NA
USGS_CAWSC,USGS-11455167,38.2903861,-121.662225,2016-10-20,2016-10-20 10:38:00,=,0.1,=,0.18,=,0.085,=,1.1
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2016-03-10,2016-03-10 09:00:00,=,0.03,=,0.49,=,0.1,=,2.5
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-09-20,2016-09-20 10:00:00,=,0.13,=,0.153,=,0.069,=,1.3
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-11-09,2016-11-09 12:00:00,=,0.2,=,0.41,=,0.08,=,1
USGS_CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2016-03-31,2016-03-31 10:30:00,< (unknown),NA,< (unknown),NA,=,0.196,=,46.6
USGS_CAWSC,USGS-11455335,38.2561111,-121.6666667,2016-05-20,2016-05-20 10:20:00,=,0.08,=,0.124,=,0.069,=,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2016-06-09,2016-06-09 08:00:00,=,0.05,=,0.276,=,0.091,=,2.1
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-03-22,2016-03-22 11:45:00,=,0.05,=,0.149,=,0.106,=,4.4
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-03-08,2016-03-08 12:30:00,=,0.14,=,0.38,=,0.1,=,5
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2016-05-20,2016-05-20 12:50:00,=,0.17,=,0.231,=,0.063,=,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-07-12,2016-07-12 10:00:00,=,0.17,=,0.161,=,0.053,=,3.3
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2016-10-20,2016-10-20 09:00:00,=,0.43,=,0.209,=,0.084,=,1.2
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-09-29,2016-09-29 09:00:00,=,0.1,=,0.159,=,0.071,=,1.3
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-11-22,2016-11-22 09:15:00,=,0.02,=,0.186,=,0.06,=,1.6
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-02-09,2016-02-09 08:45:00,=,0.19,=,0.46,=,0.08,=,1.4
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-10-12,2016-10-12 11:15:00,=,0.19,=,0.219,=,0.07,=,1.1
USGS_CAWSC,USGS-11313434,38.0272222,-121.5644444,2016-04-18,2016-04-18 13:50:00,=,0.03,=,0.376,=,0.073,=,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2016-08-30,2016-08-30 11:30:00,< (unknown),NA,< (unknown),NA,=,0.097,=,6
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2016-08-03,2016-08-03 11:00:00,=,0.27,< (unknown),NA,=,0.042,=,3.4
USGS_CAWSC,USGS-11455508,38.04953056,-121.88755,2016-10-25,2016-10-25 08:15:00,=,0.11,=,0.365,=,0.082,=,1.4
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-07-28,2016-07-28 11:00:00,=,0.01,< (unknown),NA,=,0.01,=,2.1
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2016-06-21,2016-06-21 08:00:00,=,0.28,=,0.06,=,0.048,=,1.3
USGS_CAWSC,USGS-11337190,38.0521424,-121.6888428,2016-09-27,2016-09-27 11:00:00,=,0.03,=,0.204,=,0.069,=,2.1
USGS_CAWSC,USGS-11455167,38.2903861,-121.662225,2016-09-20,2016-09-20 15:10:00,< (unknown),NA,< (unknown),NA,=,0.093,=,4.3
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2016-05-25,2016-05-25 13:10:00,=,0.24,=,0.192,=,0.058,=,2.6
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-05-25,2016-05-25 14:25:00,=,0.12,=,0.18,=,0.082,=,8.2
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2016-05-24,2016-05-24 12:00:00,=,0.03,=,0.092,=,0.151,=,5
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2016-08-18,2016-08-18 13:00:00,=,0.37,=,0.094,=,0.061,=,1.8
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-12-15,2016-12-15 08:45:00,=,0.1,=,0.27,=,0.04,=,1.6
USGS_CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2016-08-03,2016-08-03 16:30:00,=,0.01,< (unknown),NA,=,0.173,=,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-03-24,2016-03-24 10:00:00,< (unknown),NA,=,0.15,=,0.03,=,3.9
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2016-12-08,2016-12-08 09:00:00,=,0.21,=,0.35,=,0.07,=,1.5
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-04-05,2016-04-05 11:15:00,=,0.08,=,0.177,=,0.116,=,8.5
USGS_CAWSC,USGS-11312685,38.00305556,-121.5108333,2016-07-13,2016-07-13 12:10:00,< (unknown),NA,=,0.053,=,0.049,=,NA
USGS_CAWSC,USGS-11455508,38.04953056,-121.88755,2017-11-30,2017-11-30 10:30:00,=,0.17,=,0.43,=,0.07,=,0.9
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-07-26,2016-07-26 08:45:00,=,0.13,=,0.134,=,0.049,=,5.5
USGS_CAWSC,USGS-11337190,38.0521424,-121.6888428,2017-10-31,2017-10-31 08:30:00,=,0.04,=,0.266,=,0.063,=,1.7
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2016-11-14,2016-11-14 11:30:00,=,0.03,=,0.3,=,0.09,=,2.9
USGS_CAWSC,USGS-11455143,38.3354111,-121.658186,2016-07-19,2016-07-19 13:15:00,=,0.02,< (unknown),NA,=,0.198,=,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2016-12-15,2016-12-15 11:30:00,=,0.04,=,0.23,=,0.22,=,3.6
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2016-01-05,2016-01-05 08:45:00,=,0.22,=,0.69,=,0.07,=,2.7
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2016-02-11,2016-02-11 10:15:00,=,0.04,=,0.27,=,0.13,=,3
USGS_CAWSC,USGS-11455143,38.3354111,-121.658186,2016-10-20,2016-10-20 13:00:00,=,0.02,< (unknown),NA,=,0.109,=,1.9
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2016-05-12,2016-05-12 08:45:00,=,0.34,=,0.137,=,0.056,=,1.1
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2016-10-04,2016-10-04 09:00:00,=,0.34,=,0.069,=,0.056,=,0.9
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2016-06-16,2016-06-16 10:30:00,< (unknown),NA,< (unknown),NA,=,0.088,=,12.9
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2016-08-10,2016-08-10 07:00:00,=,0.21,< (unknown),NA,=,0.045,=,6.2
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2016-12-20,2016-12-20 10:45:00,=,0.07,=,0.171,=,0.036,=,2.1
USGS_CAWSC,USGS-11313431,38.01638889,-121.5819444,2016-04-18,2016-04-18 12:40:00,=,0.02,=,0.343,=,0.068,=,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2016-07-14,2016-07-14 10:30:00,=,0.01,=,0.137,=,0.096,=,2.1
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2016-08-11,2016-08-11 10:30:00,=,0.01,< (unknown),NA,=,0.071,=,3.5
USGS_CAWSC,USGS-11455167,38.2903861,-121.662225,2016-08-03,2016-08-03 18:20:00,< (unknown),NA,< (unknown),NA,=,0.072,=,9.9
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2016-12-06,2016-12-06 09:00:00,=,0.04,=,0.41,=,0.09,=,1.9
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2016-08-03,2016-08-03 16:45:00,=,0.03,< (unknown),NA,=,0.155,=,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-02-24,2017-02-24 11:30:00,< (unknown),NA,=,0.084,=,0.011,=,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-06-16,2016-06-16 08:15:00,< (unknown),NA,=,0.148,=,0.057,=,27.4
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2017-10-11,2017-10-11 14:20:00,< (unknown),NA,< (unknown),NA,=,0.105,= (estimated),2.3
USGS_CAWSC,USGS-11455508,38.04953056,-121.88755,2017-05-02,2017-05-02 09:15:00,=,0.02,=,0.074,=,0.031,=,4.1
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2016-11-09,2016-11-09 09:45:00,=,0.15,=,0.45,=,0.08,=,2.4
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2016-04-26,2016-04-26 08:15:00,=,0.05,=,0.177,=,0.204,=,4.5
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2018-05-30,2018-05-30 09:50:00,=,0.22,=,0.231,=,0.073,= (estimated),1.4
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2017-12-21,2017-12-21 08:45:00,=,0.08,=,0.103,=,0.034,=,2.5
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-04-19,2017-04-19 08:00:00,< (unknown),NA,=,0.074,=,0.016,=,2.5
USGS_CAWSC,USGS-11455508,38.04953056,-121.88755,2017-09-19,2017-09-19 14:13:00,=,0.04,=,0.238,=,0.072,=,2.7
USGS_CAWSC,USGS-11455276,38.3078583,-121.6924278,2016-07-19,2016-07-19 14:00:00,=,0.03,=,0.063,=,0.164,=,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2017-09-19,2017-09-19 16:06:00,< (unknown),NA,< (unknown),NA,=,0.117,=,3.4
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2017-12-13,2017-12-13 12:30:00,=,NA,=,NA,=,NA,=,1.7
USGS_CAWSC,USGS-11455508,38.04953056,-121.88755,2017-11-17,2017-11-17 15:40:00,=,0.13,=,0.39,=,0.067,=,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2016-11-22,2016-11-22 11:45:00,=,0.3,=,0.196,=,0.079,=,0.7
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-02-18,2016-02-18 10:45:00,=,0.2,=,0.43,=,0.07,=,1.7
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-09-14,2017-09-14 09:30:00,=,0.13,=,0.122,=,0.067,=,2.6
USGS_CAWSC,USGS-11337190,38.0521424,-121.6888428,2017-05-16,2017-05-16 08:15:00,=,0.04,=,0.122,=,0.052,=,1.6
USGS_CAWSC,USGS-11337190,38.0521424,-121.6888428,2016-11-16,2016-11-16 12:00:00,=,NA,=,0.48,=,0.07,=,2.7
USGS_CAWSC,USGS-11455420,38.14904444,-121.6889444,2016-07-13,2016-07-13 08:40:00,=,0.17,=,0.152,=,0.051,=,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2016-01-20,2016-01-20 09:45:00,=,0.23,=,0.47,=,0.052,=,5.2
USGS_CAWSC,USGS-11337190,38.0521424,-121.6888428,2016-10-25,2016-10-25 11:15:00,=,0.05,=,0.347,=,0.074,=,1.8
USGS_CAWSC,USGS-11455508,38.04953056,-121.88755,2017-07-18,2017-07-18 08:00:00,=,0.02,=,0.04,=,0.036,=,20.7
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-07-25,2017-07-25 08:00:00,=,0.01,=,0.043,=,0.023,=,3.3
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-07-19,2016-07-19 09:50:00,=,0.09,=,0.159,=,0.059,=,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2017-03-15,2017-03-15 12:15:00,< (unknown),NA,< (unknown),NA,=,0.023,=,21
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2017-06-27,2017-06-27 15:00:00,=,0.13,=,0.18,=,0.049,=,3
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-05-17,2018-05-17 14:30:00,=,0.22,=,0.209,=,NA,= (estimated),1.4
USGS_CAWSC,USGS-11311300,37.9925,-121.4538889,2018-05-16,2018-05-16 09:40:00,=,0.04,=,0.399,=,NA,= (estimated),1.6
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-05-12,2016-05-12 11:15:00,=,0.02,=,0.11,=,0.02,=,1.5
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2017-06-07,2017-06-07 12:00:00,=,0.02,=,0.221,=,0.176,=,33.2
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2016-09-20,2016-09-20 08:45:00,=,0.07,=,0.23,=,0.071,=,1.9
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2016-03-31,2016-03-31 11:30:00,< (unknown),NA,< (unknown),NA,=,0.197,=,43.6
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2016-05-25,2016-05-25 08:30:00,=,0.04,=,0.161,=,0.082,=,7.1
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2016-04-19,2016-04-19 09:30:00,=,0.31,=,0.112,=,0.044,=,2.5
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2017-07-14,2017-07-14 12:20:00,=,0.3,=,0.101,=,0.053,=,8.1
USGS_CAWSC,USGS-11455276,38.3078583,-121.6924278,2017-06-27,2017-06-27 11:30:00,=,0.02,=,0.071,=,0.197,=,3
USGS_CAWSC,USGS-11336790,38.09638889,-121.496111,2019-11-21,2019-11-21 14:45:00,=,0.09,=,0.43,=,0.06,=,0.7
USGS_CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-01,2017-08-01 08:21:00,=,0.01,< (unknown),NA,=,0.154,=,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-01-21,2016-01-21 09:00:00,=,0.13,=,0.76,=,0.14,=,2.5
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-11-29,2017-11-29 11:45:00,=,0.02,=,0.186,=,0.046,=,2.4
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2016-08-09,2016-08-09 08:45:00,=,0.07,=,0.127,=,0.047,=,10.9
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2016-10-18,2016-10-18 11:00:00,=,0.71,=,0.153,=,0.109,=,0.9
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-02-24,2016-02-24 11:00:00,< (unknown),NA,=,0.27,=,0.02,=,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2017-03-15,2017-03-15 11:00:00,< (unknown),NA,< (unknown),NA,=,0.032,=,17.3
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-01-19,2016-01-19 08:45:00,=,0.02,=,0.43,=,0.02,=,2.3
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-11-14,2016-11-14 15:00:00,=,0.27,=,0.46,=,0.09,=,1.8
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2017-05-02,2017-05-02 08:15:00,=,0.02,=,0.242,=,0.114,=,3
USGS_CAWSC,USGS-11455136,38.40444444,-121.6145556,2017-11-14,2017-11-14 15:00:00,=,NA,=,NA,=,NA,=,3.3
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2017-12-07,2017-12-07 12:30:00,< (unknown),NA,< (unknown),NA,=,0.06,=,1.4
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2016-07-26,2016-07-26 10:30:00,=,0.01,< (unknown),NA,=,0.17,=,12.7
USGS_CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-01,2017-08-01 08:00:00,< (unknown),NA,< (unknown),NA,=,0.157,=,NA
USGS_CAWSC,USGS-11455508,38.04953056,-121.88755,2017-12-19,2017-12-19 09:15:00,=,0.17,=,0.45,=,0.06,=,0.9
USGS_CAWSC,USGS-11455335,38.2561111,-121.6666667,2016-06-09,2016-06-09 15:20:00,=,0.05,=,0.293,=,0.086,=,2.6
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-05-25,2016-05-25 16:00:00,=,0.12,=,0.178,=,0.081,=,8.8
USGS_CAWSC,USGS-11455508,38.04953056,-121.88755,2017-10-31,2017-10-31 10:15:00,=,0.1,=,0.295,=,0.062,=,1.6
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2017-11-21,2017-11-21 08:30:00,=,0.28,=,0.4,=,0.08,=,1
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2016-10-27,2016-10-27 10:30:00,=,0.02,=,0.048,=,0.099,=,4.2
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2016-04-05,2016-04-05 08:15:00,=,0.13,=,0.211,=,0.068,=,5
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-06-09,2016-06-09 14:20:00,=,0.17,=,0.227,=,0.072,=,7.4
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-06-09,2016-06-09 15:55:00,=,0.08,=,0.24,=,0.079,=,8.6
USGS_CAWSC,USGS-11455508,38.04953056,-121.88755,2016-11-16,2016-11-16 09:30:00,=,0.2,=,0.46,=,0.08,=,1.5
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-06-28,2016-06-28 08:40:00,=,0.16,=,0.144,=,0.052,=,6.8
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-11-17,2016-11-17 09:00:00,=,0.2,=,0.39,=,0.09,=,1
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2017-08-31,2017-08-31 13:00:00,=,0.29,=,0.083,=,0.063,=,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-05-20,2016-05-20 09:00:00,=,0.2,=,0.179,=,0.078,=,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-02-10,2016-02-10 12:00:00,< (unknown),NA,=,0.32,=,0.04,=,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-10-27,2016-10-27 08:00:00,=,0.15,=,0.346,=,0.099,=,2
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-05-10,2016-05-10 08:15:00,=,0.24,=,0.237,=,0.055,=,20.3
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2016-07-19,2016-07-19 13:30:00,=,0.01,< (unknown),NA,=,0.133,=,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2016-10-12,2016-10-12 08:30:00,=,0.2,=,0.285,=,0.071,=,1.5
USGS_CAWSC,USGS-11455143,38.3354111,-121.658186,2016-05-24,2016-05-24 13:00:00,< (unknown),NA,< (unknown),NA,=,0.162,=,8.1
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-01-14,2016-01-14 10:30:00,=,0.01,=,0.56,=,0.04,=,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-08-30,2016-08-30 10:00:00,=,0.08,=,0.065,=,0.074,=,2.8
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-10-20,2016-10-20 11:30:00,=,0.01,=,0.163,=,0.038,=,0.6
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-03-31,2016-03-31 09:15:00,=,0.07,=,0.157,=,0.067,=,6.8
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2016-02-09,2016-02-09 10:45:00,=,0.18,=,0.43,=,0.06,=,1.4
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2018-01-09,2018-01-09 09:15:00,=,0.02,=,0.04,=,0.07,=,3.8
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2016-05-06,2016-05-06 12:00:00,=,0.1,=,0.262,=,0.041,=,35.9
USGS_CAWSC,USGS-11455280,38.27555556,-121.7091667,2018-09-13,2018-09-13 11:00:00,=,0.02,=,0.044,=,0.116,= (estimated),0.8
USGS_CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2016-07-19,2016-07-19 13:40:00,=,0.01,< (unknown),NA,=,0.137,=,NA
USGS_CAWSC,USGS-11455508,38.04953056,-121.88755,2016-09-27,2016-09-27 08:30:00,=,0.06,=,0.29,=,0.078,=,1.2
USGS_CAWSC,USGS-11313405,37.96992306,-121.572174,2018-07-24,2018-07-24 17:30:00,=,0.01,< (unknown),NA,=,0.066,=,3.6
USGS_CAWSC,USGS-11455143,38.3354111,-121.658186,2016-09-20,2016-09-20 12:00:00,< (unknown),NA,< (unknown),NA,=,0.116,=,6.3
USGS_CAWSC,USGS-11455136,38.40444444,-121.6145556,2018-07-11,2018-07-11 13:30:00,=,NA,=,NA,=,NA,= (estimated),2.5
USGS_CAWSC,USGS-11455508,38.04953056,-121.88755,2016-07-13,2016-07-13 15:30:00,=,0.05,=,0.293,=,0.073,=,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2016-01-07,2016-01-07 11:30:00,=,0.02,=,0.51,=,0.13,=,3.7
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2016-01-21,2016-01-21 10:30:00,=,0.05,=,0.591,=,0.099,=,1.4
USGS_CAWSC,USGS-11455335,38.2561111,-121.6666667,2016-06-28,2016-06-28 09:35:00,=,0.06,=,0.132,=,0.053,=,10.8
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2016-10-11,2016-10-11 13:00:00,=,0.26,=,0.111,=,0.054,=,1.2
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,2016-02-23,2016-02-23 08:45:00,=,0.27,=,0.259,=,0.056,=,1.3
USGS_CAWSC,USGS-11336685,38.2233333,-121.5072222,2018-05-16,2018-05-16 15:04:00,=,NA,=,NA,=,0.009,=,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,2016-03-08,2016-03-08 09:30:00,=,0.18,=,0.32,=,0.06,=,5.4
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-01-05,2016-01-05 10:15:00,=,0.38,=,0.6,=,0.08,=,1.3
USGS_CAWSC,USGS-11337190,38.0521424,-121.6888428,2016-12-13,2016-12-13 14:00:00,=,NA,=,0.47,=,0.08,=,2.5
USGS_CAWSC,USGS-11313431,38.01638889,-121.5819444,2016-07-13,2016-07-13 13:00:00,< (unknown),NA,=,0.043,=,0.057,=,NA
USGS_CAWSC,USGS-11312685,38.00305556,-121.5108333,2018-05-15,2018-05-15 15:25:00,=,0.02,=,0.304,=,NA,= (estimated),1.8
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,2016-09-20,2016-09-20 13:30:00,< (unknown),NA,< (unknown),NA,=,0.133,=,6.7
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2016-04-07,2016-04-07 08:30:00,=,0.02,=,0.286,=,0.112,=,3.9
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-08-30,2016-08-30 10:15:00,< (unknown),NA,< (unknown),NA,=,0.075,=,2.5
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-10-17,2018-10-17 14:25:00,=,0.21,=,0.334,=,0.087,= (estimated),0.9
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-01-27,2016-01-27 09:30:00,=,0.01,=,0.33,=,0.04,=,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-08-09,2016-08-09 11:45:00,=,0.18,=,0.081,=,0.059,=,3
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-02-23,2016-02-23 11:00:00,< (unknown),NA,=,0.22,=,0.02,=,2.6
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-04-19,2016-04-19 12:00:00,< (unknown),NA,=,0.06,=,0.02,=,3.2
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-12-08,2016-12-08 11:00:00,=,0.23,=,0.33,=,0.08,=,1
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2018-10-16,2018-10-16 10:15:00,=,NA,=,NA,=,NA,= (estimated),1.8
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,2018-04-24,2018-04-24 16:15:00,=,0.01,=,0.298,=,0.101,=,5.6
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,2016-08-23,2016-08-23 08:30:00,=,0.11,=,0.139,=,0.057,=,8.4
