DateTime,Date,Year,Station,Region,Taxon,Genus,Species,AlgalType,Count,OrganismsPerMl
2017-12-08T17:55:00Z,2017-12-08,2017,D22,Sacramento,Achnanthidium minutissimum,Achnanthidium,NA,Pennate Diatom,1,379.35
2017-12-08T17:55:00Z,2017-12-08,2017,D22,Sacramento,cf. Thalassiosira sp.,Thalassiosira,NA,Centric Diatom,2,758.7
2017-12-08T17:55:00Z,2017-12-08,2017,D22,Sacramento,Chlorella sp.,Chlorella,NA,Green Alga,17,6448.91
2017-12-08T17:55:00Z,2017-12-08,2017,D22,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,450,170706.52
2017-12-08T18:25:00Z,2017-12-08,2017,NZ068,Sacramento,Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,1,227.61
2017-12-08T18:25:00Z,2017-12-08,2017,NZ068,Sacramento,Chlorella sp.,Chlorella,NA,Green Alga,29,6600.65
2017-12-08T18:25:00Z,2017-12-08,2017,NZ068,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,452,102879.13
2017-12-08T18:25:00Z,2017-12-08,2017,NZ068,Sacramento,Cyclotella cf. striata,Cyclotella,NA,Centric Diatom,1,227.61
2017-12-08T18:25:00Z,2017-12-08,2017,NZ068,Sacramento,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,2,455.22
2017-12-11T19:05:00Z,2017-12-11,2017,D12,San Joaquin,cf. Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,1,758.7
2017-12-11T19:05:00Z,2017-12-11,2017,D12,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,449,340654.35
2017-12-11T19:05:00Z,2017-12-11,2017,D12,San Joaquin,Drepanochloris nannoselene,Drepanochloris,NA,Green Alga,1,758.7
2017-12-11T19:05:00Z,2017-12-11,2017,D12,San Joaquin,Nitzschia cf. sigma,Nitzschia,NA,Pennate Diatom,1,758.7
2017-12-11T19:05:00Z,2017-12-11,2017,D12,San Joaquin,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,1,758.7
2017-12-11T19:05:00Z,2017-12-11,2017,D12,San Joaquin,Ochromonas sp.,Ochromonas,NA,Chrysophyte,1,758.7
2017-12-11T21:00:00Z,2017-12-11,2017,D19,Central Delta,Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,1,182.09
2017-12-11T21:00:00Z,2017-12-11,2017,D19,Central Delta,Chlorella sp.,Chlorella,NA,Green Alga,22,4005.91
2017-12-11T21:00:00Z,2017-12-11,2017,D19,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,591,107613.39
2017-12-11T21:00:00Z,2017-12-11,2017,D19,Central Delta,Cyclotella sp.,Cyclotella,NA,Centric Diatom,1,182.09
2017-12-11T21:00:00Z,2017-12-11,2017,D19,Central Delta,Drepanochloris nannoselene,Drepanochloris,NA,Green Alga,1,182.09
2017-12-11T21:00:00Z,2017-12-11,2017,D19,Central Delta,Monoraphidium minutum,Monoraphidium,NA,Green Alga,1,182.09
2017-12-11T21:00:00Z,2017-12-11,2017,D19,Central Delta,Navicula gregaria,Navicula,NA,Pennate Diatom,1,182.09
2017-12-11T21:00:00Z,2017-12-11,2017,D19,Central Delta,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,1,182.09
2017-12-11T21:30:00Z,2017-12-11,2017,D28A,Central Delta,Achnanthidium gracillimum,Achnanthidium,NA,Pennate Diatom,1,182.09
2017-12-11T21:30:00Z,2017-12-11,2017,D28A,Central Delta,Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,1,182.09
2017-12-11T21:30:00Z,2017-12-11,2017,D28A,Central Delta,cf. Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,11,2002.96
2017-12-11T21:30:00Z,2017-12-11,2017,D28A,Central Delta,Chlamydomonas sp.,Chlamydomonas,NA,Green Alga,1,182.09
2017-12-11T21:30:00Z,2017-12-11,2017,D28A,Central Delta,Chlorella sp.,Chlorella,NA,Green Alga,12,2185.04
2017-12-11T21:30:00Z,2017-12-11,2017,D28A,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,425,77386.96
2017-12-11T21:30:00Z,2017-12-11,2017,D28A,Central Delta,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,1,182.09
2017-12-11T21:30:00Z,2017-12-11,2017,D28A,Central Delta,Cryptomonas ovata,Cryptomonas,NA,Cryptophyte,1,182.09
2017-12-11T21:30:00Z,2017-12-11,2017,D28A,Central Delta,Monoraphidium minutum,Monoraphidium,NA,Green Alga,1,182.09
2017-12-11T21:30:00Z,2017-12-11,2017,D28A,Central Delta,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,5,910.43
2017-12-11T21:30:00Z,2017-12-11,2017,D28A,Central Delta,Tetraedron minimum,Tetraedron,NA,Green Alga,1,182.09
2017-12-12T19:05:00Z,2017-12-12,2017,D16,San Joaquin,cf. Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,4,1138.04
2017-12-12T19:05:00Z,2017-12-12,2017,D16,San Joaquin,Chlorella sp.,Chlorella,NA,Green Alga,8,2276.09
2017-12-12T19:05:00Z,2017-12-12,2017,D16,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,442,125753.8
2017-12-12T19:05:00Z,2017-12-12,2017,D16,San Joaquin,Chroococcus minimus,Chroococcus,NA,Cyanobacterium,1,284.51
2017-12-12T19:05:00Z,2017-12-12,2017,D16,San Joaquin,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,1,284.51
2017-12-12T19:55:00Z,2017-12-12,2017,D26,San Joaquin,Achnanthidium minutissimum,Achnanthidium,NA,Pennate Diatom,1,455.22
2017-12-12T19:55:00Z,2017-12-12,2017,D26,San Joaquin,Chlorella sp.,Chlorella,NA,Green Alga,18,8193.91
2017-12-12T19:55:00Z,2017-12-12,2017,D26,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,428,194833.04
2017-12-12T19:55:00Z,2017-12-12,2017,D26,San Joaquin,Planktolyngbya sp.,Planktolyngbya,NA,Cyanobacterium,1,455.22
2018-01-03T15:53:00Z,2018-01-03,2018,C9,Central Delta,Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,2,455.22
2018-01-03T15:53:00Z,2018-01-03,2018,C9,Central Delta,Bacillaria paxillifer,Bacillaria,NA,Pennate Diatom,1,227.61
2018-01-03T15:53:00Z,2018-01-03,2018,C9,Central Delta,Chlorella sp.,Chlorella,NA,Green Alga,31,7055.87
2018-01-03T15:53:00Z,2018-01-03,2018,C9,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,395,89905.43
2018-01-03T15:53:00Z,2018-01-03,2018,C9,Central Delta,Cyclotella sp.,Cyclotella,NA,Centric Diatom,1,227.61
2018-01-03T15:53:00Z,2018-01-03,2018,C9,Central Delta,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,1,227.61
2018-01-03T15:53:00Z,2018-01-03,2018,C9,Central Delta,Rhoicosphenia sp.,Rhoicosphenia,NA,Pennate Diatom,1,227.61
2018-01-05T15:55:00Z,2018-01-05,2018,D4,Sacramento,Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,2,910.43
2018-01-05T15:55:00Z,2018-01-05,2018,D4,Sacramento,Bacillaria paxillifer,Bacillaria,NA,Pennate Diatom,2,910.43
2018-01-05T15:55:00Z,2018-01-05,2018,D4,Sacramento,cf. Ochromonas sp.,Ochromonas,NA,Chrysophyte,1,455.22
2018-01-05T15:55:00Z,2018-01-05,2018,D4,Sacramento,Chlamydomonas sp.,Chlamydomonas,NA,Green Alga,1,455.22
2018-01-05T15:55:00Z,2018-01-05,2018,D4,Sacramento,Chlorella sp.,Chlorella,NA,Green Alga,28,12746.09
2018-01-05T15:55:00Z,2018-01-05,2018,D4,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,385,175258.7
2018-01-05T15:55:00Z,2018-01-05,2018,D4,Sacramento,Cyclotella sp.,Cyclotella,NA,Centric Diatom,4,1820.87
2018-01-05T15:55:00Z,2018-01-05,2018,D4,Sacramento,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,5,2276.09
2018-01-05T15:55:00Z,2018-01-05,2018,D4,Sacramento,Rhodomonas sp.,Rhodomonas,NA,Cryptophyte,1,455.22
2018-01-05T17:45:00Z,2018-01-05,2018,D22,Sacramento,Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,1,455.22
2018-01-05T17:45:00Z,2018-01-05,2018,D22,Sacramento,cf. Cryptomonas sp.,Cryptomonas,NA,Cryptophyte,2,910.43
2018-01-05T17:45:00Z,2018-01-05,2018,D22,Sacramento,cf. Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,10,4552.17
2018-01-05T17:45:00Z,2018-01-05,2018,D22,Sacramento,Chlorella sp.,Chlorella,NA,Green Alga,34,15477.39
2018-01-05T17:45:00Z,2018-01-05,2018,D22,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,445,202571.74
2018-01-05T17:45:00Z,2018-01-05,2018,D22,Sacramento,Cyclotella sp.,Cyclotella,NA,Centric Diatom,4,1820.87
2018-01-05T17:45:00Z,2018-01-05,2018,D22,Sacramento,Monoraphidium convolutum,Monoraphidium,NA,Green Alga,1,455.22
2018-01-05T17:45:00Z,2018-01-05,2018,D22,Sacramento,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,1,455.22
2018-01-05T18:35:00Z,2018-01-05,2018,NZ068,Sacramento,cf. Chroococcus sp.,Chroococcus,NA,Cyanobacterium,1,227.61
2018-01-05T18:35:00Z,2018-01-05,2018,NZ068,Sacramento,cf. Ochromonas sp.,Ochromonas,NA,Chrysophyte,1,227.61
2018-01-05T18:35:00Z,2018-01-05,2018,NZ068,Sacramento,cf. Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,5,1138.04
2018-01-05T18:35:00Z,2018-01-05,2018,NZ068,Sacramento,cf. Trachelomonas sp.,Trachelomonas,NA,Euglenoid,1,227.61
2018-01-05T18:35:00Z,2018-01-05,2018,NZ068,Sacramento,Chlorella sp.,Chlorella,NA,Green Alga,30,6828.26
2018-01-05T18:35:00Z,2018-01-05,2018,NZ068,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,413,94002.39
2018-01-05T18:35:00Z,2018-01-05,2018,NZ068,Sacramento,Cyclotella sp.,Cyclotella,NA,Centric Diatom,1,227.61
2018-01-05T18:35:00Z,2018-01-05,2018,NZ068,Sacramento,Gomphonema sp.,Gomphonema,NA,Pennate Diatom,1,227.61
2018-01-08T18:05:00Z,2018-01-08,2018,D12,San Joaquin,cf. Ochromonas sp.,Ochromonas,NA,Chrysophyte,2,1517.39
2018-01-08T18:05:00Z,2018-01-08,2018,D12,San Joaquin,cf. Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,8,6069.57
2018-01-08T18:05:00Z,2018-01-08,2018,D12,San Joaquin,Chlorella sp.,Chlorella,NA,Green Alga,22,16691.3
2018-01-08T18:05:00Z,2018-01-08,2018,D12,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,383,290580.43
2018-01-08T18:05:00Z,2018-01-08,2018,D12,San Joaquin,Cyclotella sp.,Cyclotella,NA,Centric Diatom,1,758.7
2018-01-08T18:05:00Z,2018-01-08,2018,D12,San Joaquin,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,1,758.7
2018-01-08T19:45:00Z,2018-01-08,2018,D19,Central Delta,Achnanthidium minutissimum,Achnanthidium,NA,Pennate Diatom,2,260.12
2018-01-08T19:45:00Z,2018-01-08,2018,D19,Central Delta,cf. Craticula sp.,Craticula,NA,Pennate Diatom,2,260.12
2018-01-08T19:45:00Z,2018-01-08,2018,D19,Central Delta,cf. Ochromonas sp.,Ochromonas,NA,Chrysophyte,2,260.12
2018-01-08T19:45:00Z,2018-01-08,2018,D19,Central Delta,cf. Plagioselmis sp.,Plagioselmis,NA,Cryptophyte,14,1820.87
2018-01-08T19:45:00Z,2018-01-08,2018,D19,Central Delta,Chlorella sp.,Chlorella,NA,Green Alga,15,1950.93
2018-01-08T19:45:00Z,2018-01-08,2018,D19,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,403,52415.03
2018-01-08T19:45:00Z,2018-01-08,2018,D19,Central Delta,Cyclotella sp.,Cyclotella,NA,Centric Diatom,1,130.06
2018-01-08T19:45:00Z,2018-01-08,2018,D19,Central Delta,Navicula sp.,Navicula,NA,Pennate Diatom,1,130.06
2018-01-08T19:45:00Z,2018-01-08,2018,D19,Central Delta,Rhoicosphenia abbreviata,Rhoicosphenia,NA,Pennate Diatom,1,130.06
2018-01-08T19:45:00Z,2018-01-08,2018,D19,Central Delta,Tabellaria sp.,Tabellaria,NA,Pennate Diatom,1,130.06
2018-01-08T20:30:00Z,2018-01-08,2018,D28A,Central Delta,Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,1,130.06
2018-01-08T20:30:00Z,2018-01-08,2018,D28A,Central Delta,cf. Ochromonas sp.,Ochromonas,NA,Chrysophyte,5,650.31
2018-01-08T20:30:00Z,2018-01-08,2018,D28A,Central Delta,Chlorella sp.,Chlorella,NA,Green Alga,28,3641.74
2018-01-08T20:30:00Z,2018-01-08,2018,D28A,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,372,48383.11
2018-01-08T20:30:00Z,2018-01-08,2018,D28A,Central Delta,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,1,130.06
2018-01-08T20:30:00Z,2018-01-08,2018,D28A,Central Delta,Cyclotella sp.,Cyclotella,NA,Centric Diatom,3,390.19
2018-01-08T20:30:00Z,2018-01-08,2018,D28A,Central Delta,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,1,130.06
2018-01-08T20:30:00Z,2018-01-08,2018,D28A,Central Delta,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,1,130.06
2018-01-08T20:30:00Z,2018-01-08,2018,D28A,Central Delta,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,9,1170.56
2018-01-08T20:30:00Z,2018-01-08,2018,D28A,Central Delta,Plagioselmis sp.,Plagioselmis,NA,Cryptophyte,1,130.06
2018-01-08T20:30:00Z,2018-01-08,2018,D28A,Central Delta,Skeletonema sp.,Skeletonema,NA,Centric Diatom,2,260.12
2018-01-09T18:20:00Z,2018-01-09,2018,D26,San Joaquin,Chlorella sp.,Chlorella,NA,Green Alga,24,6828.26
2018-01-09T18:20:00Z,2018-01-09,2018,D26,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,389,110674.73
2018-01-09T18:20:00Z,2018-01-09,2018,D26,San Joaquin,Cocconeis sp.,Cocconeis,NA,Pennate Diatom,2,569.02
2018-01-09T18:20:00Z,2018-01-09,2018,D26,San Joaquin,Cyclotella sp.,Cyclotella,NA,Centric Diatom,2,569.02
2018-01-09T18:20:00Z,2018-01-09,2018,D26,San Joaquin,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,6,1707.07
2018-02-05T15:50:00Z,2018-02-05,2018,D4,Sacramento,cf. Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,2,1820.87
2018-02-05T15:50:00Z,2018-02-05,2018,D4,Sacramento,cf. Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,1,910.43
2018-02-05T15:50:00Z,2018-02-05,2018,D4,Sacramento,Chlorella sp.,Chlorella,NA,Green Alga,37,33686.09
2018-02-05T15:50:00Z,2018-02-05,2018,D4,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,391,355980
2018-02-05T15:50:00Z,2018-02-05,2018,D4,Sacramento,Cyclotella sp.,Cyclotella,NA,Centric Diatom,5,4552.17
2018-02-05T16:40:00Z,2018-02-05,2018,D22,Sacramento,cf. Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,2,910.43
2018-02-05T16:40:00Z,2018-02-05,2018,D22,Sacramento,cf. Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,13,5917.83
2018-02-05T16:40:00Z,2018-02-05,2018,D22,Sacramento,Chlorella sp.,Chlorella,NA,Green Alga,34,15477.39
2018-02-05T16:40:00Z,2018-02-05,2018,D22,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,369,167975.22
2018-02-05T16:40:00Z,2018-02-05,2018,D22,Sacramento,Cyclotella sp.,Cyclotella,NA,Centric Diatom,3,1365.65
2018-02-05T16:40:00Z,2018-02-05,2018,D22,Sacramento,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,1,455.22
2018-02-06T16:50:00Z,2018-02-06,2018,D12,San Joaquin,Achnanthidium minutissimum,Achnanthidium,NA,Pennate Diatom,1,758.7
2018-02-06T16:50:00Z,2018-02-06,2018,D12,San Joaquin,Chlorella sp.,Chlorella,NA,Green Alga,46,34900
2018-02-06T16:50:00Z,2018-02-06,2018,D12,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,412,312582.61
2018-02-06T16:50:00Z,2018-02-06,2018,D12,San Joaquin,Cyclotella sp.,Cyclotella,NA,Centric Diatom,3,2276.09
2018-02-06T16:50:00Z,2018-02-06,2018,D12,San Joaquin,Drepanochloris nannoselene,Drepanochloris,NA,Green Alga,3,2276.09
2018-02-06T16:50:00Z,2018-02-06,2018,D12,San Joaquin,Entomoneis sp.,Entomoneis,NA,Pennate Diatom,1,758.7
2018-02-06T16:50:00Z,2018-02-06,2018,D12,San Joaquin,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,1,758.7
2018-02-06T17:55:00Z,2018-02-06,2018,D19,Central Delta,Achnanthidium minutissimum,Achnanthidium,NA,Pennate Diatom,1,182.09
2018-02-06T17:55:00Z,2018-02-06,2018,D19,Central Delta,cf. Ochromonas sp.,Ochromonas,NA,Chrysophyte,1,182.09
2018-02-06T17:55:00Z,2018-02-06,2018,D19,Central Delta,cf. Plagioselmis sp.,Plagioselmis,NA,Cryptophyte,4,728.35
2018-02-06T17:55:00Z,2018-02-06,2018,D19,Central Delta,Chlorella sp.,Chlorella,NA,Green Alga,33,6008.87
2018-02-06T17:55:00Z,2018-02-06,2018,D19,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,535,97416.52
2018-02-06T17:55:00Z,2018-02-06,2018,D19,Central Delta,Cyclotella sp.,Cyclotella,NA,Centric Diatom,3,546.26
2018-02-06T18:45:00Z,2018-02-06,2018,D28A,Central Delta,cf. Navicula sp.,Navicula,NA,Pennate Diatom,2,364.17
2018-02-06T18:45:00Z,2018-02-06,2018,D28A,Central Delta,cf. Plagioselmis sp.,Plagioselmis,NA,Cryptophyte,3,546.26
2018-02-06T18:45:00Z,2018-02-06,2018,D28A,Central Delta,cf. Thalassiosira sp.,Thalassiosira,NA,Centric Diatom,3,546.26
2018-02-06T18:45:00Z,2018-02-06,2018,D28A,Central Delta,Chlorella sp.,Chlorella,NA,Green Alga,15,2731.3
2018-02-06T18:45:00Z,2018-02-06,2018,D28A,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,422,76840.7
2018-02-06T18:45:00Z,2018-02-06,2018,D28A,Central Delta,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,3,546.26
2018-02-06T18:45:00Z,2018-02-06,2018,D28A,Central Delta,Kephyrion sp.,Kephyrion,NA,Chrysophyte,1,182.09
2018-02-06T18:45:00Z,2018-02-06,2018,D28A,Central Delta,Melosira varians,Melosira,NA,Centric Diatom,1,182.09
2018-02-06T18:45:00Z,2018-02-06,2018,D28A,Central Delta,Pseudostaurosira brevistriata,Pseudostaurosira,NA,Pennate Diatom,5,910.43
2018-02-06T18:45:00Z,2018-02-06,2018,D28A,Central Delta,Rhodomonas cf. lacustris,Rhodomonas,NA,Cryptophyte,6,1092.52
2018-02-06T19:35:00Z,2018-02-06,2018,C9,Central Delta,Bacillaria paxillifer,Bacillaria,NA,Pennate Diatom,1,142.26
2018-02-06T19:35:00Z,2018-02-06,2018,C9,Central Delta,cf. Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,3,426.77
2018-02-06T19:35:00Z,2018-02-06,2018,C9,Central Delta,Chlamydomonas sp.,Chlamydomonas,NA,Green Alga,1,142.26
2018-02-06T19:35:00Z,2018-02-06,2018,C9,Central Delta,Chlorella sp.,Chlorella,NA,Green Alga,41,5832.47
2018-02-06T19:35:00Z,2018-02-06,2018,C9,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,374,53203.53
2018-02-06T19:35:00Z,2018-02-06,2018,C9,Central Delta,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,1,142.26
2018-02-06T19:35:00Z,2018-02-06,2018,C9,Central Delta,Cyclotella sp.,Cyclotella,NA,Centric Diatom,5,711.28
2018-02-06T19:35:00Z,2018-02-06,2018,C9,Central Delta,Sellaphora pupula,Sellaphora,NA,Pennate Diatom,1,142.26
2018-02-07T16:40:00Z,2018-02-07,2018,D16,San Joaquin,cf. Plagioselmis sp.,Plagioselmis,NA,Cryptophyte,3,853.53
2018-02-07T16:40:00Z,2018-02-07,2018,D16,San Joaquin,Chlorella sp.,Chlorella,NA,Green Alga,26,7397.28
2018-02-07T16:40:00Z,2018-02-07,2018,D16,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,399,113519.84
2018-02-07T16:40:00Z,2018-02-07,2018,D16,San Joaquin,Cocconeis sp.,Cocconeis,NA,Pennate Diatom,1,284.51
2018-02-07T17:30:00Z,2018-02-07,2018,D26,San Joaquin,cf. Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,1,379.35
2018-02-07T17:30:00Z,2018-02-07,2018,D26,San Joaquin,Chlorella sp.,Chlorella,NA,Green Alga,16,6069.57
2018-02-07T17:30:00Z,2018-02-07,2018,D26,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,410,155532.61
2018-02-07T17:30:00Z,2018-02-07,2018,D26,San Joaquin,Planothidium sp.,Planothidium,NA,Pennate Diatom,2,758.7
2018-02-07T17:30:00Z,2018-02-07,2018,D26,San Joaquin,Ulnaria ulna,Ulnaria,NA,Pennate Diatom,1,379.35
2018-03-05T17:00:00Z,2018-03-05,2018,C9,Central Delta,cf. Ochromonas sp.,Ochromonas,NA,Chrysophyte,20,4552.17
2018-03-05T17:00:00Z,2018-03-05,2018,C9,Central Delta,cf. Plagioselmis sp.,Plagioselmis,NA,Cryptophyte,6,1365.65
2018-03-05T17:00:00Z,2018-03-05,2018,C9,Central Delta,Chlorella sp.,Chlorella,NA,Green Alga,35,7966.3
2018-03-05T17:00:00Z,2018-03-05,2018,C9,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,344,78297.39
2018-03-05T17:00:00Z,2018-03-05,2018,C9,Central Delta,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,1,227.61
2018-03-05T17:00:00Z,2018-03-05,2018,C9,Central Delta,Cocconeis sp.,Cocconeis,NA,Pennate Diatom,1,227.61
2018-03-05T17:00:00Z,2018-03-05,2018,C9,Central Delta,Cyclotella sp.,Cyclotella,NA,Centric Diatom,3,682.83
2018-03-05T17:00:00Z,2018-03-05,2018,C9,Central Delta,Diploneis sp.,Diploneis,NA,Pennate Diatom,1,227.61
2018-03-05T17:00:00Z,2018-03-05,2018,C9,Central Delta,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,3,682.83
2018-03-05T17:00:00Z,2018-03-05,2018,C9,Central Delta,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,1,227.61
2018-03-05T17:00:00Z,2018-03-05,2018,C9,Central Delta,Tryblionella cf. apiculata,Tryblionella,NA,Pennate Diatom,1,227.61
2018-03-05T17:00:00Z,2018-03-05,2018,C9,Central Delta,Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,1,227.61
2018-03-09T17:30:00Z,2018-03-09,2018,D4,Sacramento,Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,1,910.43
2018-03-09T17:30:00Z,2018-03-09,2018,D4,Sacramento,cf. Ochromonas sp.,Ochromonas,NA,Chrysophyte,3,2731.3
2018-03-09T17:30:00Z,2018-03-09,2018,D4,Sacramento,Chlorella sp.,Chlorella,NA,Green Alga,46,41880
2018-03-09T17:30:00Z,2018-03-09,2018,D4,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,360,327756.52
2018-03-09T17:30:00Z,2018-03-09,2018,D4,Sacramento,Cyclotella sp.,Cyclotella,NA,Centric Diatom,1,910.43
2018-03-09T17:30:00Z,2018-03-09,2018,D4,Sacramento,Nitzschia inconspicua,Nitzschia,NA,Pennate Diatom,2,1820.87
2018-03-09T17:30:00Z,2018-03-09,2018,D4,Sacramento,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,2,1820.87
2018-03-09T18:25:00Z,2018-03-09,2018,D22,Sacramento,cf. Ochromonas sp.,Ochromonas,NA,Chrysophyte,7,2276.09
2018-03-09T18:25:00Z,2018-03-09,2018,D22,Sacramento,cf. Plagioselmis sp.,Plagioselmis,NA,Cryptophyte,10,3251.55
2018-03-09T18:25:00Z,2018-03-09,2018,D22,Sacramento,Chlorella sp.,Chlorella,NA,Green Alga,35,11380.43
2018-03-09T18:25:00Z,2018-03-09,2018,D22,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,367,119331.99
2018-03-09T18:25:00Z,2018-03-09,2018,D22,Sacramento,Cyclotella sp.,Cyclotella,NA,Centric Diatom,1,325.16
2018-03-09T18:25:00Z,2018-03-09,2018,D22,Sacramento,Kephyrion sp.,Kephyrion,NA,Chrysophyte,1,325.16
2018-03-09T18:25:00Z,2018-03-09,2018,D22,Sacramento,Navicula sp.,Navicula,NA,Pennate Diatom,2,650.31
2018-03-09T18:25:00Z,2018-03-09,2018,D22,Sacramento,Rhoicosphenia sp.,Rhoicosphenia,NA,Pennate Diatom,1,325.16
2018-03-09T19:10:00Z,2018-03-09,2018,NZ068,Sacramento,Achnanthidium minutissimum,Achnanthidium,NA,Pennate Diatom,1,379.35
2018-03-09T19:10:00Z,2018-03-09,2018,NZ068,Sacramento,cf. Ochromonas sp.,Ochromonas,NA,Chrysophyte,4,1517.39
2018-03-09T19:10:00Z,2018-03-09,2018,NZ068,Sacramento,cf. Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,1,379.35
2018-03-09T19:10:00Z,2018-03-09,2018,NZ068,Sacramento,cf. Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,1,379.35
2018-03-09T19:10:00Z,2018-03-09,2018,NZ068,Sacramento,Chlorella sp.,Chlorella,NA,Green Alga,35,13277.17
2018-03-09T19:10:00Z,2018-03-09,2018,NZ068,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,405,153635.87
2018-03-09T19:10:00Z,2018-03-09,2018,NZ068,Sacramento,Craticula accomoda,Craticula,NA,Pennate Diatom,1,379.35
2018-03-09T19:10:00Z,2018-03-09,2018,NZ068,Sacramento,Cyclotella sp.,Cyclotella,NA,Centric Diatom,1,379.35
2018-03-09T19:10:00Z,2018-03-09,2018,NZ068,Sacramento,Navicula sp.,Navicula,NA,Pennate Diatom,1,379.35
2018-03-12T20:30:00Z,2018-03-12,2018,D12,San Joaquin,cf. Ochromonas sp.,Ochromonas,NA,Chrysophyte,6,4552.17
2018-03-12T20:30:00Z,2018-03-12,2018,D12,San Joaquin,Chlorella sp.,Chlorella,NA,Green Alga,32,24278.26
2018-03-12T20:30:00Z,2018-03-12,2018,D12,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,385,292097.83
